id,name,sku,price,regular_price,sale_price,currency,in_stock,permalink,short_description,description,categories,images,image_urls,image_local_paths,primary_image_local
13681,סוללת גיבוי 20000MAH עם יציאת PD,7290110479220,199,199,199,ILS,True,https://artos.co.il/product/%d7%a1%d7%95%d7%9c%d7%9c%d7%aa-%d7%92%d7%99%d7%91%d7%95%d7%99-20000mah-%d7%a2%d7%9d-%d7%99%d7%a6%d7%99%d7%90%d7%aa-pd/,,"<p>סוללת גיבוי בנפח 20000MAH, יציאת POWER DELIVERY לטעינה מהירה במיוחד. שתי יציאות USB QC3.0 המטעינות במהירות של 3A כ”א, עד 3 טעינות מלאות של טלפונים לטעינה אחת של סוללת הגיבוי. זמן טעינת סוללת הגיבוי – עד 10 שעות, מפרט כניסות ויציאות:</p>
<p>TYPE – C INPUT: PD18W (DC 5V/3A,9V/2A,12V/1.5A)</p>
<p>TYPE – C OUTPUT PD20W (DC 5V/3A,9V/2.22A,12V/1.67A)</p>
<p>USB1&amp;USB2 OUTPUT: QC3.0/18W(DC 5V/3A,9V/2A ,10V/2.25A,12V/1.5A)</p>
<p>TOTAL OUTPUT: DC 5V/3A</p>
<p>&nbsp;</p>","אביזרי סלולר וגאדג'טים, סוללות גיבוי",https://artos.co.il/wp-content/uploads/2024/05/T20-412166_nobg.png,https://artos.co.il/wp-content/uploads/2024/05/T20-412166_nobg.png,artos_assets/images/13681_00_47f173d16c.png,artos_assets/images/13681_00_47f173d16c.png
13679,סוללת גיבוי 30000MAH עם יציאת PD,7290110479237,299,299,299,ILS,True,https://artos.co.il/product/%d7%a1%d7%95%d7%9c%d7%9c%d7%aa-%d7%92%d7%99%d7%91%d7%95%d7%99-30000mah-%d7%a2%d7%9d-%d7%99%d7%a6%d7%99%d7%90%d7%aa-pd/,,"<p>סוללת גיבוי בנפח 30000MAH, יציאת POWER DELIVERY לטעינה מהירה במיוחד. שתי יציאות USB QC3.0 המטעינות במהירות של 3A כ&#8221;א, עד 4 טעינות מלאות של טלפונים לטעינה אחת של סוללת הגיבוי. זמן טעינת סוללת הגיבוי &#8211; עד 10 שעות, מפרט כניסות ויציאות:</p>
<p>TYPE &#8211; C INPUT: PD18W (DC 5V/3A,9V/2A,12V/1.5A)</p>
<p>TYPE &#8211; C OUTPUT PD20W (DC 5V/3A,9V/2.22A,12V/1.67A)</p>
<p>USB1&amp;USB2 OUTPUT: QC3.0/18W(DC 5V/3A,9V/2A,10V/2.25A,12V/1.5A)</p>
<p>TOTAL OUTPUT: DC 5V/3A</p>
<p>&nbsp;</p>","אביזרי סלולר וגאדג'טים, סוללות גיבוי",https://artos.co.il/wp-content/uploads/2024/05/T30-3.png,https://artos.co.il/wp-content/uploads/2024/05/T30-3.png,artos_assets/images/13679_00_763b6a7132.png,artos_assets/images/13679_00_763b6a7132.png
13672,מעמד טעינה אלחוטי 3 ב1,,99,99,99,ILS,True,https://artos.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%98%d7%a2%d7%99%d7%a0%d7%94-%d7%90%d7%9c%d7%97%d7%95%d7%98%d7%99-3-%d7%911/,,"<p>מעמד טעינה לטעינת שעון APPLE WATCH, אוזניות AIRPODS PRO, טלפונים התומכים בטעינה אלחוטית QI, עוצמות טעינה אלחוטית של הטלפונים 15W / 7.5W 10W / 5W, עוצמת טעינה של האפל ווטש &#8211; 2.5W, עוצמת טעינת האוזניות &#8211; 5W, שקע TYPE C המתאים לשימוש עם כל מטעני הPOWER DELIVERY החדשים.</p>
<p>תכולת הערכה: מעמד טעינה אלחוטי, כבל TYPE C לחיבור למטען קיר.</p>","אביזרי סלולר וגאדג'טים, גאדג'טים, מטענים, שונות",https://artos.co.il/wp-content/uploads/2024/05/Yellow-4.png,https://artos.co.il/wp-content/uploads/2024/05/Yellow-4.png,artos_assets/images/13672_00_c9285f0c01.png,artos_assets/images/13672_00_c9285f0c01.png
13667,סוללת גיבוי אלחוטית מגנטית,,109,109,109,ILS,True,https://artos.co.il/product/%d7%a1%d7%95%d7%9c%d7%9c%d7%aa-%d7%92%d7%99%d7%91%d7%95%d7%99-%d7%90%d7%9c%d7%97%d7%95%d7%98%d7%99%d7%aa-%d7%9e%d7%92%d7%a0%d7%98%d7%99%d7%aa/,,"<p>סוללת גיבוי אלחוטית מגנטית הנצמדת לגב הטלפון, להמשך עבודה נוחה בזמן הטעינה, נפתח סוללה &#8211; 10000MAH, טעינה אלחוטית במהירות 10W, יציאת POWER DELIVERY לטעינה חוטית מהירה (20W) ויציאת QC3.0 נוספת המטעינה במהירות 3A , עד 3 טעינות מלאות של טלפונים לטעינה אחת של סוללת הגיבוי, זמן טעינת סוללת הגיבוי &#8211; עד 8 שעות, מפרט כניסות, יציאות ועוצמת טעינה אלחוטית: INPUT:TYPE &#8211; C:PD18W(DC 5V/3A,9V12A, 12V1.5A)</p>
<p>OUTPUT:TYPE &#8211; C PD20W (CD 5V/3A,9V/2.22A, 12V1.67A)</p>
<p>USB:QC3.0/18W (DC 5V-6.5V/3A,6.5V 9V &#8211; 12V/ 1.5A)</p>
<p>WIRELESS OUTPUT: 5W, 7.5W, 10W(MAX) TOTAL OUTPUT: DC</p>","אביזרי סלולר וגאדג'טים, סוללות גיבוי",https://artos.co.il/wp-content/uploads/2024/05/blue-color-1.png,https://artos.co.il/wp-content/uploads/2024/05/blue-color-1.png,artos_assets/images/13667_00_2cd006911f.png,artos_assets/images/13667_00_2cd006911f.png
13663,סוללת גיבוי למכשירי טייפ סי בנפח 5000MAH,7290110479275,129,129,129,ILS,True,https://artos.co.il/product/%d7%a1%d7%95%d7%9c%d7%9c%d7%aa-%d7%92%d7%99%d7%91%d7%95%d7%99-%d7%9c%d7%9e%d7%9b%d7%a9%d7%99%d7%a8%d7%99-%d7%98%d7%99%d7%99%d7%a4-%d7%a1%d7%99-%d7%91%d7%a0%d7%a4%d7%97-5000mah/,,"<p>סוללת גיבוי בנפח 5000MAH עם חיבור טייפ סי, יציאת POWER DELIVERY נוספת לטעינה מהירה של מכשירים אחרים. עוצמת טעינה של כל יציאה &#8211; 20W, עד 2 טעינות מלאות של טלפונים לטעינה אחת של סוללת הגיבוי, זמן טעינת סוללת הגיבוי &#8211; עד 8 שעות, מפרט כניסות ויציאות:</p>
<p>TYPE &#8211; C INPUT: PD18W, TYPE &#8211; C OUTPUT PD20W, USB -C- PORT INPUT: D18W</p>","אביזרי סלולר וגאדג'טים, סוללות גיבוי","https://artos.co.il/wp-content/uploads/2024/05/AM01-type-c-version-10.png, https://artos.co.il/wp-content/uploads/2024/05/AM01-type-c-version-10.png, https://artos.co.il/wp-content/uploads/2024/05/AM01-type-c-version-revised-7.png",https://artos.co.il/wp-content/uploads/2024/05/AM01-type-c-version-10.png|https://artos.co.il/wp-content/uploads/2024/05/AM01-type-c-version-10.png|https://artos.co.il/wp-content/uploads/2024/05/AM01-type-c-version-revised-7.png,artos_assets/images/13663_00_ff5ef8babf.png|artos_assets/images/13663_01_ff5ef8babf.png|artos_assets/images/13663_02_a2981c0a96.png,artos_assets/images/13663_00_ff5ef8babf.png
13659,סוללת גיבוי למכשירי אפל בנפח 5000MAH,7290110479268,129,129,129,ILS,True,https://artos.co.il/product/%d7%a1%d7%95%d7%9c%d7%9c%d7%aa-%d7%92%d7%99%d7%91%d7%95%d7%99-%d7%9c%d7%9e%d7%9b%d7%a9%d7%99%d7%a8%d7%99-%d7%90%d7%a4%d7%9c-%d7%91%d7%a0%d7%a4%d7%97-5000mah/,,"<p>סוללת גיבוי בנפח 5000MAH עם חיבור ייעודי למכשירי אפל, יציאת POWER DELIVERY נוספת לטעינה מהירה של מכשירים אחרים. עוצמת טעינה של כל יציאה &#8211; 20W, עד 2 טעינות מלאות של טלפונים לטעינה אחת של סוללת הגיבוי, זמן טעינת סוללת הגיבוי &#8211; עד 8 שעות, מפרט כניסות ויציאות:</p>
<p>TYPE &#8211; C INPUT: PD18W, TYPE &#8211; C OUTPUT PD20W, LIGHTNING-PLUG OUTPUT 20W.</p>","אביזרי סלולר וגאדג'טים, סוללות גיבוי","https://artos.co.il/wp-content/uploads/2024/05/AM01-lightning-version-2.png, https://artos.co.il/wp-content/uploads/2024/05/AM01-lightning-version-1.png, https://artos.co.il/wp-content/uploads/2024/05/AM01-lightning-version-5.png",https://artos.co.il/wp-content/uploads/2024/05/AM01-lightning-version-2.png|https://artos.co.il/wp-content/uploads/2024/05/AM01-lightning-version-1.png|https://artos.co.il/wp-content/uploads/2024/05/AM01-lightning-version-5.png,artos_assets/images/13659_00_ec276131b7.png|artos_assets/images/13659_01_84c7dec3bd.png|artos_assets/images/13659_02_6216a43207.png,artos_assets/images/13659_00_ec276131b7.png
13595,כסא לאונג&#8217; 5 מצבים &#8211; מבצע סודי לחברי מועדון,7290110476854-1,149,199,149,ILS,False,https://artos.co.il/product/%d7%9b%d7%a1%d7%90-%d7%9c%d7%90%d7%95%d7%a0%d7%92-5-%d7%9e%d7%a6%d7%91%d7%99%d7%9d-%d7%9e%d7%91%d7%a6%d7%a2-%d7%a1%d7%95%d7%93%d7%99-%d7%9c%d7%97%d7%91%d7%a8%d7%99-%d7%9e%d7%95%d7%a2%d7%93%d7%95/,,"<p>כסא מתקפל לגינה ולקמפינג, 5 מצבים כולל מצב שכיבה, כרית ראש רכה ונוחה, עשוי מבד טקסטילן איכותי</p>
<p>מידות כאשר הכסא פתוח: 66X153X104 ס&#8221;מ</p>",מבצעים סודיים לחברי מועדון,https://artos.co.il/wp-content/uploads/2024/05/כסא-5-ממצבים13120_nobg.png,https://artos.co.il/wp-content/uploads/2024/05/כסא-5-ממצבים13120_nobg.png,artos_assets/images/13595_00_b56806a5a3.png,artos_assets/images/13595_00_b56806a5a3.png
13548,כסא לאונג&#8217; 5 מצבים,7290110476854,199,199,199,ILS,False,https://artos.co.il/product/%d7%9b%d7%a1%d7%90-%d7%9c%d7%90%d7%95%d7%a0%d7%92-5-%d7%9e%d7%a6%d7%91%d7%99%d7%9d/,,"<p>כסא מתקפל לגינה ולקמפינג, 5 מצבים כולל מצב שכיבה, כרית ראש רכה ונוחה, עשוי מבד טקסטילן איכותי</p>
<p>מידות כאשר הכסא פתוח: 66X153X104 ס&#8221;מ</p>","קמפינג, ריהוט שטח","https://artos.co.il/wp-content/uploads/2024/05/7290110475888-11.png, https://artos.co.il/wp-content/uploads/2024/05/7290110475888-9.png, https://artos.co.il/wp-content/uploads/2024/05/0E5A9739-scaled.jpg",https://artos.co.il/wp-content/uploads/2024/05/7290110475888-11.png|https://artos.co.il/wp-content/uploads/2024/05/7290110475888-9.png|https://artos.co.il/wp-content/uploads/2024/05/0E5A9739-scaled.jpg,artos_assets/images/13548_00_d071375504.png|artos_assets/images/13548_01_e7cbdbf7a1.png|artos_assets/images/13548_02_72058bb975.jpg,artos_assets/images/13548_00_d071375504.png
13492,אוזניות אלחוטיות,,99,99,99,ILS,False,https://artos.co.il/product/%d7%90%d7%95%d7%96%d7%a0%d7%99%d7%95%d7%aa-%d7%90%d7%9c%d7%97%d7%95%d7%98%d7%99%d7%95%d7%aa/,,"<p>אוזניות אלחוטיות בטכנולגיית TRUE WIRELESS המאפשרת שימוש באוזניה אחת או בשתיהן. עיצוב OPEN EAR המתלבש על תנוך האוזן ומאפשר שימוש באוזניות ושמיעה של המתרחש סביבך בו זמנית. גרסת בלוטות&#8217; 5.3, זמן עבודה אלחוטי עד 5 שעות זמן טעינת האוזניות &#8211; שעה אחת. זמן טעינת נרתיק הטעינה &#8211; שעה וחצי.</p>
<p>תכולת הערכה: אוזניות TWS OPEN EAR נרתיק טעינה, כבל USB וחוברת הוראות.</p>","אביזרי סלולר וגאדג'טים, אוזניות",https://artos.co.il/wp-content/uploads/2024/05/黑色侧面开-scaled38028_nobg.png,https://artos.co.il/wp-content/uploads/2024/05/黑色侧面开-scaled38028_nobg.png,artos_assets/images/13492_00_b48e9ef49c.png,artos_assets/images/13492_00_b48e9ef49c.png
13466,מעמד לרכב משולב טעינה אלחוטית חדש,7290110479619,99,99,99,ILS,False,https://artos.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%a8%d7%9b%d7%91-%d7%9e%d7%a9%d7%95%d7%9c%d7%91-%d7%98%d7%a2%d7%99%d7%a0%d7%94-%d7%90%d7%9c%d7%97%d7%95%d7%98%d7%99%d7%aa-%d7%97%d7%93%d7%a9/,,"<div dir=""rtl"">מעמד תליה מגנטי לטלפון משולב טעינה אלחוטית, טעינה אלחוטית במהירות מרבית של 15 וואט, מעמד סיליקון גמיש המאפשר תליה ושימוש בטלפון במקומות עם גישה מוגבלת לתלייה, מתאים לתליה מאחורי מסך מחשב הרכב ובדשבורד, מתחי טעינה אלחוטית: 5W/7.5W/10W/15W, מידות מוצר: 18*59*224 מ&#8221;מ</div>
<div dir=""rtl"">תכולת הערכה: סקוץ&#8217; הדבקה למשטח התליה, מעמד סיליקון עם טעינה אלחוטית, טבעת מגנט להדבקה על גב הטלפון, כבל חיבור לחשמל, חוברת הוראות</div>
<div dir=""rtl""></div>","אביזרי סלולר וגאדג'טים, זרועות לרכב","https://artos.co.il/wp-content/uploads/2024/05/6.png, https://artos.co.il/wp-content/uploads/2024/05/3-1-2.png, https://artos.co.il/wp-content/uploads/2024/05/6.png, https://artos.co.il/wp-content/uploads/2024/05/untitled.2.png, https://artos.co.il/wp-content/uploads/2024/05/untitled.32.png",https://artos.co.il/wp-content/uploads/2024/05/6.png|https://artos.co.il/wp-content/uploads/2024/05/3-1-2.png|https://artos.co.il/wp-content/uploads/2024/05/6.png|https://artos.co.il/wp-content/uploads/2024/05/untitled.2.png|https://artos.co.il/wp-content/uploads/2024/05/untitled.32.png,artos_assets/images/13466_00_c6ec8a7233.png|artos_assets/images/13466_01_17ac3f0360.png|artos_assets/images/13466_02_c6ec8a7233.png|artos_assets/images/13466_03_6c0c8f1d60.png|artos_assets/images/13466_04_a1916e63dd.png,artos_assets/images/13466_00_c6ec8a7233.png
13463,מקרן LCD ביתי עם חיבור WIFI,7290110479602,699,699,699,ILS,False,https://artos.co.il/product/%d7%9e%d7%a7%d7%a8%d7%9f-lcd-%d7%91%d7%99%d7%aa%d7%99-%d7%a2%d7%9d-%d7%97%d7%99%d7%91%d7%95%d7%a8-wifi/,,"<p>מקרן LCD ביתי ברזולוציה טבעית 720*1280, תומך ברזולוציות 4K ו1080P, סטרימינג מהטלפון או הטבלט באמצעות חיבור הWIFI, חיבור WIFI בתדר כפול. גודל הקרנה &#8211; בין 30 ל150 אינץ, טווח הקרנה &#8211; 12.2 ל4 מטר. כניסות: HDMI, USB 2.0, TF כניסת אוזניות, עוצמת רמקול &#8211; 3W, חיבור בלוטות&#8217; לאודיו בלבד. בהירות &#8211; 120ANSI לומן, גרסת אנדרואיד &#8211; 11.0, אורך חיי מנורה &#8211; עד 50,000 שעות. מידות: קוטר 100.8 מ&#8221;מ , אורך 103.5 מ&#8221;מ.</p>",לגינה ולבית,https://artos.co.il/wp-content/uploads/2024/05/PJ221-214438_nobg.png,https://artos.co.il/wp-content/uploads/2024/05/PJ221-214438_nobg.png,artos_assets/images/13463_00_9739745620.png,artos_assets/images/13463_00_9739745620.png
13272,פלנצ&#8217;ת מדורה מברזל יצוק,7290110479176,99,199,99,ILS,True,https://artos.co.il/product/%d7%a4%d7%9c%d7%a0%d7%a6%d7%aa-%d7%9e%d7%93%d7%95%d7%a8%d7%94-%d7%9e%d7%91%d7%a8%d7%96%d7%9c-%d7%99%d7%a6%d7%95%d7%a7/,,"<p>פלנצ&#8217;ת מדורה מקצועית מברזל יצוק לשימוש ישיר מעל מדורה, משטח נון סטיק שאינו נדבק, מתאים לצליית בשר, דגים וירקות בשטח משמש גם כסאג&#8217; לאפיית פיתות. שלוש רגליים מתברגות, לאחסון קומפקטי בסיום שימוש. אישור FDA למגע עם מזון. קוטר הפלנצ&#8217;ה 48 ס&#8221;מ, גובה הרגליים: 22.5 ס&#8221;מ</p>","בישול בשטח, סייל סופשנה, קמפינג",https://artos.co.il/wp-content/uploads/2024/04/פלנצ_ת_מדורה_מברזל_יצוק__1_-removebg-preview.png,https://artos.co.il/wp-content/uploads/2024/04/פלנצ_ת_מדורה_מברזל_יצוק__1_-removebg-preview.png,artos_assets/images/13272_00_9d4b4a77c8.png,artos_assets/images/13272_00_9d4b4a77c8.png
13270,ערכת כלי בישול מברזל יצוק לשטח,7290110479169,399,399,399,ILS,False,https://artos.co.il/product/%d7%a2%d7%a8%d7%9b%d7%aa-%d7%9b%d7%9c%d7%99-%d7%91%d7%99%d7%a9%d7%95%d7%9c-%d7%9e%d7%91%d7%a8%d7%96%d7%9c-%d7%99%d7%a6%d7%95%d7%a7-%d7%9c%d7%a9%d7%98%d7%97/,,"<p>ערכת בישול לשטח הכוללת: סיר הולנדי מברזל יצוק, 4.25 ליטר, עם מכסה. סיר לרטבים מברזל יצוק, 2.36 ליטר עם מכסה. מחבת ברזל יצוק בקוטר 30 ס&#8221;מ וגובה פנימי של 4 ס&#8221;מ. פלנצ&#8217;ת גריל עם פסים מברזל יצוק (23.5*50 ס&#8221;מ), המתאימה לשימוש דו צדדי. ידית להרמת סירים ומכסים. מעמד לסירים ( קוטר 20 ס&#8221;מ, גובה 4.6 ס&#8221;מ), המתאימה לשימוש דו צדדי. ארגז עץ מהודר לאחרון הערכה, עם ידיות חבל חזקות לנשיאת הערכה. אישור FDA למגע עם מזון עבור כל הסירים והמחבתות בערכה. סירים המתאימים לבישול ארוך, כגון מרקים, קדירות ועוד. מחבת ופלנצ&#8217;ה המתאימה לצליית בשר, דגים וירקות. יש לקרוא את הוראות השימוש, טרם השימוש הראשוני בערכה.</p>","בישול בשטח, קמפינג","https://artos.co.il/wp-content/uploads/2024/04/ערכת_כלי_בישול_מברזל_יצוק-removebg-preview.png, https://artos.co.il/wp-content/uploads/2024/04/0E5A0980-scaled.jpg",https://artos.co.il/wp-content/uploads/2024/04/ערכת_כלי_בישול_מברזל_יצוק-removebg-preview.png|https://artos.co.il/wp-content/uploads/2024/04/0E5A0980-scaled.jpg,artos_assets/images/13270_00_01fcee61f5.png|artos_assets/images/13270_01_2488ecbd0a.jpg,artos_assets/images/13270_00_01fcee61f5.png
13177,סוללת גיבוי 10000MAH עם יציאת PD,7290110478674,129,129,129,ILS,True,https://artos.co.il/product/%d7%a1%d7%95%d7%9c%d7%9c%d7%aa-%d7%92%d7%99%d7%91%d7%95%d7%99-10000mah-%d7%a2%d7%9d-%d7%99%d7%a6%d7%99%d7%90%d7%aa-pd/,,"<p>סוללת גיבוי בעיצוב שקוף , בפנח 1000MAH, יציאת POWER DELIVERY לטעינה מהירה במיוחד. 4 כבלים מובנים בסוללה &#8211; מסוג USB, טיפ סי וLIGHTNING למכשירי אפל. טעינת 4 מכשירים במקביל, עוצמת טעינה &#8211; 22.5W, מפרט כניסות ויציאות: TYPE &#8211; C PORT&amp;TYPE-C CABLE IN/OUTPUT:5V/5A 5V/3A 2A 12V/1.6A</p>
<p>USB 1 OUTPUT: DC4.5V/ 5A 5V / 3A 9V //2A 12V/ 1.5A USB 2 OUTPUT:DC5V / 2.4A</p>
<p>מפרט מתחי הטעינה של הכבלים המובנים:</p>
<p>LIGHTNING &amp; MICRO CABLES OUTPUT :5V/ 2.4A</p>
<p>USB CABLE INPUT : 5V / 2.1A</p>
<p>TYPE &#8211; C CABLE : 5V/3A 9V / 2A 12V /1.6A</p>
<p>זמן טעינת הסוללה באמצעות כבל USB-A &#8211; עד 8 שעות, זמן טעינת הסוללה באמצעות כבל TYPE C &#8211; עד 5 שעות</p>
<p>תכולת הערכה: סוללת גיבוי, חוברת הוראות.</p>","אביזרי סלולר וגאדג'טים, סוללות גיבוי",https://artos.co.il/wp-content/uploads/2024/03/mmexport1689661644563__1_-removebg-preview.png,https://artos.co.il/wp-content/uploads/2024/03/mmexport1689661644563__1_-removebg-preview.png,artos_assets/images/13177_00_f258d90d5a.png,artos_assets/images/13177_00_f258d90d5a.png
13152,פרוז&#8217;קטור נטען על חצובה,7290110479299,119,119,119,ILS,True,https://artos.co.il/product/%d7%a4%d7%a8%d7%95%d7%96%d7%a7%d7%98%d7%95%d7%a8-%d7%a0%d7%98%d7%a2%d7%9f-%d7%a2%d7%9c-%d7%97%d7%a6%d7%95%d7%91%d7%94-2/,,"<p>פרוזקטור לד נטען מהספק של 1000 לומנים (כ10W), מידות הפרוזקטור (ללא חצובה) :  97*91*30 מ&#8221;מ, חצובת תלייה הפרוזקטור בגובה 2.1 מטר, זמני עבודה &#8211; עד 4 שעות לתאורה מרבית (10W) עד 12 שעות לתאורה בעוצמה בינונית. זמן טעינת הפרוזקטור &#8211; 5 שעות, שקע טעינה מסוג TYPE C, יציאת USB לטעינת טלפונים, חסין מפני התזת נוזלים בדרגה IPX5, מתכוונן 360 מעלות, מגנט לתלייה על משטחי מתכת. שישה מצב תאורה שונים: אור לבן גבוה, אור לבן בינוני, אור חם (צהוב) גבוה, אור אדום, אור חם (צהוב) בינוני, SOS</p>
<p>*גווני אור לבן 5500K, אור חום 3500K, אור אדום 1800K</p>","קמפינג, תאורת שטח","https://artos.co.il/wp-content/uploads/2024/03/012__1_-removebg-preview.png, https://artos.co.il/wp-content/uploads/2024/03/011-removebg-preview.png, https://artos.co.il/wp-content/uploads/2024/03/013-removebg-preview.png",https://artos.co.il/wp-content/uploads/2024/03/012__1_-removebg-preview.png|https://artos.co.il/wp-content/uploads/2024/03/011-removebg-preview.png|https://artos.co.il/wp-content/uploads/2024/03/013-removebg-preview.png,artos_assets/images/13152_00_c9b9f0d3b2.png|artos_assets/images/13152_01_29f9caa291.png|artos_assets/images/13152_02_4ceea4ca52.png,artos_assets/images/13152_00_c9b9f0d3b2.png
13147,פרוז&#8217;קטור נטען על חצובה,7290110479305,169,169,169,ILS,True,https://artos.co.il/product/%d7%a4%d7%a8%d7%95%d7%96%d7%a7%d7%98%d7%95%d7%a8-%d7%a0%d7%98%d7%a2%d7%9f-%d7%a2%d7%9c-%d7%97%d7%a6%d7%95%d7%91%d7%94/,,"<p>פרוזקטור לד נטען מהספק של 2000 לומנים (כ20W), מידות הפרוזקטור (ללא חצובה) : 50*110*110 מ&#8221;מ, חצובת תלייה הפרוזקטור בגובה 2.1 מטר, זמני עבודה &#8211; עד 3 שעות לתאורה מרבית (10W) עד 24 שעות לתאורה בעוצמה בינונית. זמן טעינת הפרוזקטור &#8211; 5 שעות, שקע טעינה מסוג TYPE C, יציאת USB לטעינת טלפונים, חסין מפני התזת נוזלים בדרגה IPX5, מגנט לתלייה על משטחי מתכת. שישה מצבי תאורה שונים: אור לבן גבוה, אור לבן בינוני, אור חום (צהוב), אור אדום, אור חם (צהוב) בינוני, SOS</p>
<p>*גווני אור לבן 5500K, אור חום 3500K, אור אדום 1800K</p>","קמפינג, תאורת שטח","https://artos.co.il/wp-content/uploads/2024/03/006-removebg-preview.png, https://artos.co.il/wp-content/uploads/2024/03/008-removebg-preview.png, https://artos.co.il/wp-content/uploads/2024/03/005__1_-removebg-preview.png",https://artos.co.il/wp-content/uploads/2024/03/006-removebg-preview.png|https://artos.co.il/wp-content/uploads/2024/03/008-removebg-preview.png|https://artos.co.il/wp-content/uploads/2024/03/005__1_-removebg-preview.png,artos_assets/images/13147_00_f8f8b1cd58.png|artos_assets/images/13147_01_189827971f.png|artos_assets/images/13147_02_0f40910b7c.png,artos_assets/images/13147_00_f8f8b1cd58.png
13136,מטען רכב מהיר לטעינת 4 מכשירים בו זמנית,7290110479428,99,99,99,ILS,False,https://artos.co.il/product/%d7%9e%d7%98%d7%a2%d7%9f-%d7%a8%d7%9b%d7%91-%d7%9e%d7%94%d7%99%d7%a8-%d7%9c%d7%98%d7%a2%d7%99%d7%a0%d7%aa-4-%d7%9e%d7%9b%d7%a9%d7%99%d7%a8%d7%99%d7%9d-%d7%91%d7%95-%d7%96%d7%9e%d7%a0%d7%99%d7%aa/,,"<div>
<div class=""gmail_signature"" dir=""ltr"" data-smartmail=""gmail_signature"">
<div dir=""ltr"">
<div dir=""rtl"">
<p>מטען רכב 86W לטעינה מהירה של 4 מכשירים בו זמנית, 2 כבלים מובנים  לטעינת כל סוגי המכשירים &#8211; אפל וטייפ סי, 2 כניסות נוספות לטעינה עם כבלים נפרדים &#8211; כניסת USB וכניסת PD. עוצמות טעינה: כבל טייפ סי מובנה &#8211; מקסימום 66W , כבל אייפון מובנה &#8211; מקסימום 12W, כניסת USB &#8211; מקסימום 20W, כניסת טייפ סי &#8211; מקסימום 20W, מתאים לטעינת ללפטופים עם חיבור TYPE C (באמצעות הכבל טייפ סי המובנה), כבלים נשלפים לטעינת מכשירים במושב האחורי , צג חיווי עוצמת  טעינה.</p>
</div>
</div>
</div>
</div>
<div>
<div class=""gmail_signature"" dir=""ltr"" data-smartmail=""gmail_signature"">
<div dir=""ltr"">
<div dir=""rtl"">
<div>
<div class=""gmail_signature"" dir=""ltr"">
<div dir=""ltr"">
<div>
<div dir=""ltr""></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","אביזרי סלולר וגאדג'טים, מטענים","https://artos.co.il/wp-content/uploads/2024/03/透明图.png, https://artos.co.il/wp-content/uploads/2024/03/未标题-2_03.png",https://artos.co.il/wp-content/uploads/2024/03/透明图.png|https://artos.co.il/wp-content/uploads/2024/03/未标题-2_03.png,artos_assets/images/13136_00_e887535122.png|artos_assets/images/13136_01_87596002f3.png,artos_assets/images/13136_00_e887535122.png
13027,תחנת כח ניידת 700W,7290110479404,1199,2999,1199,ILS,True,https://artos.co.il/product/%d7%aa%d7%97%d7%a0%d7%aa-%d7%9b%d7%97-%d7%a0%d7%99%d7%99%d7%93%d7%aa-w700/,,"<p>תחנת כח ניידת נטענת, המאפשרת שימוש אלחוטי במכשירי חשמל בחוץ, דגם 600S מותג NEWSMY, קיבולת התחנה – Wh551.25, הספק עבודה – W700, הספק מרבי – W1200, טעינה מלאה של התחנה תוך שעה אחת בלבד. 2 שקעי AC, DC/12V כניסות 2, כניסת מצת סיגריות (כמו ברכב). 2 כניסות USB לטעינת טלפונים ומכשירים נטענים אחרים, בעוצמה W18 כ&#8221;א, כניסת PD( טייפ סי( לטעינת טלפונים בעוצמה W18, כניסת PD( טייפ סי), נוספת לטעינת לפטופים בעוצמה W100, יכולות הפעלת מכשירים וטעינה מצוינות כגון:, 42 שעות של טעינת טלפון, 18.5 שעות של טעינת מצלמת וידאו, 11.5 שעות של טעינת רחפן, 4 שעות הפעלה של טלויזיה, 7 שעות הפעלת מקרן. 7.5 טעינת לפטופ, יכול להיטען אלחוטית באמצעות פאנל סולארי, צג דיגיטלי, מערכת אל פסק SINEWAVE PURE לשימוש בטוח<br />
מידות התחנה: 285*196*238 מ&#8221;מ, משקל: 6.9 ק&#8221;ג</p>","מבצעי חגים, עם כלביא, פלאש סייל תחנות כח, שונות",https://artos.co.il/wp-content/uploads/2024/03/WH_551.25-removebg-preview_copy-removebg-preview.png,https://artos.co.il/wp-content/uploads/2024/03/WH_551.25-removebg-preview_copy-removebg-preview.png,artos_assets/images/13027_00_207eb7e73c.png,artos_assets/images/13027_00_207eb7e73c.png
